183808	2001	Opel	benzyna	1600
71238	2009	Volkswagen	benzyna	1400
256000	2003	Mazda	diesel	2000
20700	2016	Kia	benzyna	1600
3	2016	Fiat	benzyna	1200
70770	2015	SEAT	benzyna	1400
180188	2006	Fiat	diesel	1900
1	2017	Hyundai	diesel	1685
220000	1999	Mercedes-Benz	benzyna	2300
15000	2015	Renault	benzyna	1100
28275	2015	Volvo	benzyna	1600
18331	2016	Toyota	benzyna	1598
112903	1984	Ford	benzyna	1954
90600	2011	Peugeot	diesel	1400
2	2017	Jeep	diesel	2000
177000	2003	Mercedes-Benz	benzyna	1397
157681	2013	Opel	diesel	1700
212000	2008	Peugeot	diesel	2700
15000	2016	Mercedes-Benz	benzyna	2996
132000	2008	Volkswagen	diesel	1896
96000	2004	Fiat	benzyna	1100
185000	1999	Renault	diesel	1900
5	2017	Citroen	benzyna	1200
133000	2006	Citroen	benzyna	1600
169000	2003	Citroen	benzyna	1800
168000	2011	BMW	diesel	3000
171000	2012	Hyundai	benzyna	1300
97000	2008	Chevrolet	benzyna	1200
161000	2004	Opel	benzyna	1200
23000	2015	Opel	benzyna	1400
36278	2015	Ford	benzyna	1242
98000	2013	Jeep	benzyna	3600
160000	2010	Hyundai	diesel	2000
247000	2008	Ford	diesel	1600
145694	2007	Suzuki	diesel	1900
65800	2011	Ford	diesel	1400
142000	2010	Opel	diesel	2000
700	2016	Citroen	benzyna	1199
286620	2000	Opel	benzyna	1796
98000	2006	Opel	benzyna	1364
119000	2011	Ford	diesel	1600
158413	2011	Kia	diesel	2000
365000	2006	Volkswagen	diesel	2500
162000	2009	Skoda	gaz	1600
138500	2002	Renault	benzyna	1600
83000	2014	Mercedes-Benz	diesel	3000
212000	2000	Volvo	benzyna	2400
80000	2013	Mercedes-Benz	diesel	1800
129000	2003	Citroen	benzyna	1100
8236	2016	Hyundai	benzyna	1600
300000	2004	Volkswagen	diesel	2496
157000	2007	Opel	benzyna	1800
47000	2014	Hyundai	benzyna	1400
194000	1999	Ford	benzyna	2000
56715	2013	Nissan	benzyna	1200
174000	1998	Daewoo	benzyna	1500
192000	2010	Mitsubishi	diesel	2000
160000	2007	Audi	diesel	3000
218000	2006	Toyota	diesel	2000
150000	2004	BMW	benzyna	4400
178000	2007	Citroen	diesel	2000
84000	2013	Ford	benzyna	1242
149587	2009	Renault	diesel	1500
248000	2005	Citroen	benzyna	1600
5	2017	Peugeot	diesel	1600
112000	1997	Fiat	diesel	2500
175000	2011	Kia	benzyna	1600
183000	2011	Audi	diesel	1968
250000	2002	Citroen	gaz	1997
203000	2003	Volkswagen	benzyna	1600
52000	2013	Volkswagen	diesel	1600
174215	2004	Opel	benzyna	1400
186000	2004	Volkswagen	diesel	1896
14266	2016	Toyota	diesel	2755
20700	2004	Renault	diesel	1900
162000	2011	Hyundai	benzyna	1600
196000	2004	Opel	benzyna	1598
249000	2004	Ford	diesel	1896
194768	2008	SEAT	diesel	2000
420000	2000	Ford	benzyna	1796
64126	2013	Fiat	benzyna	1242
43000	2016	Ford	diesel	1500
159400	2004	Hyundai	benzyna	1600
3	2017	Kia	benzyna	1200
153387	2008	Mazda	diesel	1998
112000	2015	Opel	gaz	1400
151000	2003	MINI	benzyna	1600
8900	1996	Nissan	gaz	2000
100960	2010	Toyota	benzyna	998
215000	2009	Hyundai	diesel	1600
77000	2015	Mercedes-Benz	benzyna	1600
250000	2008	Mazda	diesel	2000
232000	2005	Peugeot	diesel	1400
120000	2011	Toyota	benzyna	1000
158000	2006	Audi	diesel	2000
124703	2008	Kia	benzyna	1396
75000	2011	Toyota	benzyna	1000
200000	2006	BMW	benzyna	2500
189000	2006	Opel	diesel	1700
255000	2007	Audi	diesel	2700
145000	2011	Citroen	diesel	1560
102500	2012	Mercedes-Benz	diesel	2987
260000	2006	Audi	diesel	2000
96182	2006	Toyota	benzyna	1800
5	2017	Honda	benzyna	2000
312000	1999	Volvo	gaz	1800
182000	2008	Opel	benzyna	1800
134836	2012	Toyota	diesel	2000
10	2016	Renault	diesel	1500
29459	2014	Ssangyong	diesel	2000
162000	2006	Ford	benzyna	1600
203000	2005	Opel	diesel	1900
148000	2004	Fiat	benzyna	1596
149000	2008	Volkswagen	diesel	1422
186000	2008	Ford	diesel	1560
330000	2001	Ford	diesel	1800
70000	2009	Toyota	benzyna	998
144000	2010	SEAT	diesel	1600
120672	2013	BMW	diesel	2000
183000	2010	Mazda	diesel	1600
8960	2016	Opel	gaz	1398
176810	2007	Volkswagen	diesel	1968
215000	2008	Opel	diesel	1700
228000	2007	Audi	diesel	2967
201000	2000	SEAT	diesel	1900
181000	2003	Skoda	benzyna	1600
73000	2012	Ford	benzyna	1000
186000	2006	Citroen	diesel	1600
298125	2001	Toyota	benzyna	2000
41102	2015	Toyota	diesel	1995
150000	2003	Renault	benzyna	1598
132000	2007	Mazda	benzyna	1999
176000	2003	Fiat	benzyna	1600
380000	1996	Volkswagen	diesel	2400
301000	2004	Volkswagen	benzyna	1400
229000	2007	Volkswagen	diesel	1896
138000	1999	Volkswagen	benzyna	1390
151000	2004	Ford	benzyna	2000
4000	2017	Audi	diesel	1968
146000	2008	BMW	diesel	1995
155000	2010	Volkswagen	benzyna	1400
197043	2007	Opel	diesel	1200
5	2017	Citroen	benzyna	1200
281000	2003	Opel	diesel	2000
22000	2014	Suzuki	benzyna	1600
276000	2006	Skoda	diesel	1900
250000	2004	Audi	diesel	2500
188000	2006	Kia	diesel	2000
302000	2008	BMW	diesel	2000
182000	2009	Hyundai	diesel	1600
22300	2016	Renault	benzyna	1200
1750	2016	Mercedes-Benz	benzyna	2000
211987	2002	Mercedes-Benz	benzyna	2300
76000	2015	Honda	benzyna	1800
70500	2011	Mercedes-Benz	diesel	2987
99000	2008	Skoda	benzyna	1200
16000	2016	Peugeot	diesel	1600
98000	2009	Mitsubishi	benzyna	1468
153860	2003	Citroen	benzyna	1360
235000	2001	BMW	benzyna	1800
209000	2008	Jeep	gaz	3700
117500	2012	Mercedes-Benz	benzyna	1796
191400	2009	Opel	benzyna	2000
160000	2008	Ford	diesel	1600
106000	2011	Fiat	benzyna	1200
222152	1999	Volkswagen	benzyna	1400
142000	2007	Skoda	benzyna	1200
113000	2006	Renault	benzyna	1200
176000	2005	Toyota	diesel	2000
162000	1999	Skoda	benzyna	2000
270000	1993	Volkswagen	diesel	1900
153600	2003	Hyundai	benzyna	2400
121600	2011	Opel	benzyna	1200
84445	2013	Toyota	diesel	2231
220000	2004	Peugeot	benzyna	1800
101000	2010	Daihatsu	benzyna	1300
23977	2016	Mercedes-Benz	benzyna	1595
158000	2008	Renault	diesel	1900
144000	2007	Ford	diesel	1600
81500	2013	Honda	diesel	1600
220000	1998	Volkswagen	benzyna	1400
264000	2003	Audi	diesel	1896
199111	2002	Audi	benzyna	1984
85000	2007	Nissan	benzyna	2500
93000	2009	Fiat	benzyna	1400
245000	2005	Opel	diesel	1700
88000	2011	Citroen	benzyna	1400
158000	2005	Toyota	benzyna	998
1	2017	Peugeot	benzyna	1200
285000	1999	Mercedes-Benz	benzyna	1600
189000	2008	Nissan	diesel	1995
154000	2010	Renault	gaz	1997
237000	2002	Peugeot	benzyna	1600
18964	2016	Hyundai	diesel	1400
53000	2012	Hyundai	benzyna	1600
319000	2004	Volkswagen	diesel	1900
104000	2011	Volkswagen	diesel	1600
259000	2009	Lancia	diesel	1956
120000	1999	Rover	gaz	1800
217000	2005	Ford	diesel	2200
5000	2017	Suzuki	benzyna	1200
44833	2014	MINI	diesel	2000
140000	2000	Honda	benzyna	1400
162000	2013	Audi	diesel	2000
530000	2010	Ford	diesel	2402
128145	2004	Smart	benzyna	700
185000	2009	Volkswagen	diesel	1900
89100	2011	Peugeot	benzyna	1000
141000	2004	Renault	benzyna	1598
180000	2003	Mitsubishi	benzyna	1584
5	2017	Volkswagen	benzyna	1000
109228	2009	Peugeot	diesel	1560
270000	2006	Renault	diesel	1870
96000	2013	Toyota	diesel	2000
32	2013	BMW	benzyna	2979
49000	2015	Volvo	diesel	2000
2	2007	Citroen	diesel	1600
174000	2009	Honda	gaz	2000
183414	2014	Volvo	diesel	1560
41000	2008	Fiat	benzyna	1242
2950	2016	Porsche	diesel	2967
152000	2003	Fiat	benzyna	1800
190625	2006	Renault	diesel	1500
75000	2009	Chevrolet	benzyna	1600
133000	2014	Citroen	diesel	1600
335000	1994	Volkswagen	diesel	1900
168000	2009	BMW	diesel	2000
189750	2012	SEAT	diesel	1600
131700	2000	Peugeot	benzyna	1124
51000	2012	Dacia	diesel	1500
254000	2004	Volkswagen	diesel	1900
336000	2005	Volkswagen	diesel	1900
167000	2012	Opel	diesel	1200
251000	2003	Audi	gaz	1984
116000	2005	Toyota	benzyna	1400
4000	2017	Fiat	benzyna	1600
167029	2006	Mercedes-Benz	benzyna	3500
177267	2008	Nissan	benzyna	1600
306000	2010	Ford	diesel	1600
90000	2013	Honda	benzyna	2000
30000	2014	Citroen	benzyna	1600
180000	2006	Mercedes-Benz	diesel	1992
2	2017	Jeep	benzyna	3600
465000	2005	Renault	diesel	2500
89074	2014	BMW	diesel	2000
21711	2014	Toyota	benzyna	1329
144000	2014	Renault	diesel	1500
113606	2000	Jaguar	benzyna	4000
